id,code,configuration_attribute_value_code,measurement_basis_code,second_row_state_code,third_row_state_code,compartment_code,spare_wheel_state_code,tyre_repair_kit_state_code,double_floor_state_code,notes
369,cargo_context_sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_upright_spare_vda_369,sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
370,cargo_context_sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_vda_370,sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
371,cargo_context_sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_litre_371,sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
372,cargo_context_sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_folded_spare_vda_372,sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
373,cargo_context_sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_vda_373,sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
374,cargo_context_sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_litre_374,sandero_stepway_iii_essential_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
375,cargo_context_sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_upright_spare_vda_375,sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
376,cargo_context_sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_vda_376,sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
377,cargo_context_sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_litre_377,sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
378,cargo_context_sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_folded_spare_vda_378,sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
379,cargo_context_sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_vda_379,sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
380,cargo_context_sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_litre_380,sandero_stepway_iii_expression_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
381,cargo_context_sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_spare_vda_381,sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
382,cargo_context_sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_vda_382,sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
383,cargo_context_sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_litre_383,sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
384,cargo_context_sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_spare_vda_384,sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
385,cargo_context_sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_vda_385,sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
386,cargo_context_sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_litre_386,sandero_stepway_iii_expression_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
387,cargo_context_sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_spare_vda_387,sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
388,cargo_context_sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_vda_388,sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
389,cargo_context_sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_litre_389,sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
390,cargo_context_sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_spare_vda_390,sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
391,cargo_context_sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_vda_391,sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
392,cargo_context_sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_litre_392,sandero_stepway_iii_expression_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
393,cargo_context_sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_upright_spare_vda_393,sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
394,cargo_context_sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_vda_394,sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
395,cargo_context_sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_litre_395,sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
396,cargo_context_sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_folded_spare_vda_396,sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
397,cargo_context_sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_vda_397,sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
398,cargo_context_sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_litre_398,sandero_stepway_iii_extreme_tce110_manual_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
399,cargo_context_sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_upright_spare_vda_399,sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
400,cargo_context_sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_vda_400,sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
401,cargo_context_sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_litre_401,sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
402,cargo_context_sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_folded_spare_vda_402,sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
403,cargo_context_sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_vda_403,sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
404,cargo_context_sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_litre_404,sandero_stepway_iii_extreme_ecog120_manual_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
405,cargo_context_sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_spare_vda_405,sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_spare_vda,vda_iso_3832,upright,,main_luggage_compartment,present,,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
406,cargo_context_sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_vda_406,sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_vda,vda_iso_3832,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
407,cargo_context_sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_litre_407,sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_upright_kit_litre,ordinary_litre,upright,,main_luggage_compartment,,present,,Pojemność przestrzeni bagażowej min. (dm3) 328 z kołem / 372 (410 l) z zestawem
408,cargo_context_sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_spare_vda_408,sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_spare_vda,vda_iso_3832,folded,,source_stated_total,present,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
409,cargo_context_sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_vda_409,sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_vda,vda_iso_3832,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
410,cargo_context_sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_litre_410,sandero_stepway_iii_extreme_ecog120_automatic_boot_capacity_all_20260809_cargo_folded_kit_litre,ordinary_litre,folded,,source_stated_total,,present,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1108 z kołem / 1152 (1455 l) z zestawem
411,cargo_context_jogger_essential_5seat_ecog120_manual_boot_capacity_all_20260809_cargo_upright_vda_411,jogger_essential_5seat_ecog120_manual_boot_capacity_all_20260809_cargo_upright_vda,vda_iso_3832,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
412,cargo_context_jogger_essential_5seat_ecog120_manual_boot_capacity_all_20260809_cargo_upright_litre_412,jogger_essential_5seat_ecog120_manual_boot_capacity_all_20260809_cargo_upright_litre,ordinary_litre,upright,,main_luggage_compartment,,,,Pojemność przestrzeni bagażowej min. (dm3) 708 dm3 (829 l)(5-m.) / 160 dm3 (212 l)(7-m.)
413,cargo_context_jogger_essential_5seat_ecog120_manual_boot_capacity_all_20260809_cargo_folded_vda_413,jogger_essential_5seat_ecog120_manual_boot_capacity_all_20260809_cargo_folded_vda,vda_iso_3832,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
414,cargo_context_jogger_essential_5seat_ecog120_manual_boot_capacity_all_20260809_cargo_folded_litre_414,jogger_essential_5seat_ecog120_manual_boot_capacity_all_20260809_cargo_folded_litre,ordinary_litre,folded,,source_stated_total,,,,Pojemność przestrzeni bagażowej maks. po złożeniu kanapy (dm3) 1819 dm3 (2094 l)(5-m.) / 1807 dm3 (2085l)(7-m.)
